id,movie_title,duration,genres,title_year,imdb_score
4530,Rocky ,145,Drama,1976,8.1
4531,The Sleepwalker ,91,Drama,2014,4.9
4532,The Fog ,89,Fantasy,1980,6.8
4533,Tom Jones ,121,Adventure,1963,6.8
4534,Unfriended ,83,Horror,2014,5.7
4535,Taxi Driver ,110,Crime,1976,8.3
4536,The Howling ,91,Horror,1981,6.6
4537,Dr. No ,110,Action,1962,7.3
4538,Chernobyl Diaries ,86,Horror,2012,5
4539,Hellraiser ,86,Fantasy,1987,7
4540,God's Not Dead 2 ,120,Drama,2016,3.4
4541,Cry_Wolf ,90,Drama,2005,5.9
4542,Godzilla 2000 ,99,Action,1999,6
4543,Blue Valentine ,112,Drama,2010,7.4
4544,Transamerica ,103,Adventure,2005,7.4
4545,The Devil Inside ,83,Horror,2012,4.2
4546,Beyond the Valley of the Dolls ,109,Comedy,1970,6.2
4547,Love Me Tender ,89,Drama,1956,6.2
4548,An Inconvenient Truth ,96,Documentary,2006,7.5
4549,Sands of Iwo Jima ,109,Action,1949,7.2
4550,Shine a Light ,122,Biography,2008,7.2
4551,The Green Inferno ,100,Adventure,2013,5.4
4552,Departure ,109,Drama,2015,7
4553,The Sessions ,95,Biography,2012,7.2
4554,"Food, Inc. ",94,Documentary,2008,7.9
4555,October Baby ,107,Drama,2011,6.8
4556,Next Stop Wonderland ,104,Comedy,1998,6.7
4557,Juno ,96,Comedy,2007,7.5
4558,The Skeleton Twins ,93,Comedy,2014,6.8
4559,Martha Marcy May Marlene ,102,Drama,2011,6.9
4560,Obvious Child ,84,Comedy,2014,6.8
4561,Frozen River ,97,Crime,2008,7.2
4562,20 Feet from Stardom ,91,Documentary,2013,7.4
4563,Two Girls and a Guy ,84,Comedy,1997,5.6
4564,Walking and Talking ,86,Comedy,1996,6.8
4565,The Full Monty ,91,Comedy,1997,7.2
4566,Who Killed the Electric Car? ,92,Documentary,2006,7.7
4567,The Broken Hearts Club: A Romantic Comedy ,94,Comedy,2000,7
4568,Bubba Ho-Tep ,92,Comedy,2002,7.2
4569,Goosebumps ,103,Adventure,2015,6.4
4570,Slam ,100,Drama,1998,7.2
4571,Brigham City ,119,Crime,2001,7.2
4572,Fiza ,167,Drama,2000,6.2
4573,History of the World: Part I ,92,Comedy,1981,6.9
4574,Orgazmo ,92,Comedy,1997,6.2
4575,All the Real Girls ,108,Drama,2003,6.9
4576,Dream with the Fishes ,97,Comedy,1997,7
4577,Blue Car ,88,Drama,2002,6.7
4578,Luminarias ,100,Comedy,2000,3.6
4579,Palo Alto ,100,Drama,2013,6.3
4580,Ajami ,124,Crime,2009,7.4
4581,Wristcutters: A Love Story ,88,Comedy,2006,7.4
4582,I Origins ,106,Drama,2014,7.3
4583,The Battle of Shaker Heights ,79,Comedy,2003,6.1
4584,The Lovely Bones ,135,Drama,2009,6.7
4585,The Act of Killing ,96,Biography,2012,8.2
4586,Taxi to the Dark Side ,53,Crime,2007,7.7
4587,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97,Documentary,2006,7.3
4588,Guiana 1838 ,120,Drama,2004,7.4
4589,Lisa Picard Is Famous ,90,Comedy,2000,5.7
4590,Antarctica: A Year on Ice ,91,Adventure,2013,7.6
4591,A Lego Brickumentary ,93,Documentary,2014,6.8
4592,Hardflip ,112,Action,2012,5.6
4593,Chocolate: Deep Dark Secrets ,160,Thriller,2005,4.8
4594,The House of the Devil ,95,Horror,2009,6.4
4595,The Perfect Host ,93,Comedy,2010,6.8
4596,Safe Men ,88,Comedy,1998,6.1
4597,Speedway Junky ,105,Crime,1999,5.2
4598,The Last Big Thing ,98,Comedy,1996,6.9
4599,The Specials ,82,Action,2000,6
4600,16 to Life ,89,Comedy,2009,6.3
4601,Alone with Her ,78,Crime,2006,6.1
4602,Creative Control ,97,Drama,2015,5.5
4603,Special ,81,Comedy,2006,6.9
4604,Sparkler ,90,Comedy,1997,5.6
4605,The Helix... Loaded ,97,Action,2005,1.9
4606,In Her Line of Fire ,88,Action,2006,4.1
4607,The Jimmy Show ,96,Comedy,2001,5.4
4608,Heli ,105,Crime,2013,6.8
4609,Karachi se Lahore ,,Comedy,2015,7
4610,Loving Annabelle ,76,Drama,2006,6.7
4611,Hits ,96,Comedy,2014,5.8
4612,Jimmy and Judy ,99,Crime,2006,6.2
4613,Frat Party ,90,Comedy,2009,2.8
4614,The Party's Over ,94,Drama,1965,7.3
4615,Proud ,87,Drama,2004,5.8
4616,The Poker House ,93,Drama,2008,6.5
4617,Childless ,90,Drama,2008,6.1
4618,ZMD: Zombies of Mass Destruction ,89,Comedy,2009,5.1
4619,Snow White: A Deadly Summer ,83,Horror,2012,2.2
4620,Hidden Away ,96,Drama,2014,7.2
4621,My Last Day Without You ,90,Comedy,2011,5.7
4622,Steppin: The Movie ,138,Comedy,2009,3.4
4623,Doc Holliday's Revenge ,84,Western,2014,3.8
4624,Black Rock ,83,Horror,2012,4.7
4625,Truth or Die ,96,Horror,2012,5.6
4626,The Pet ,94,Drama,2006,3.9
4627,Bang Bang Baby ,90,Drama,2014,5.4
4628,Fear Clinic ,95,Horror,2015,5.2
4629,Zombie Hunter ,93,Action,2013,3.5
4630,A Fine Step ,111,Drama,2014,5.3
4631,Trance ,101,Crime,2013,7
4632,Charly ,103,Drama,1968,7.1
4633,Banshee Chapter ,87,Horror,2013,5.5
4634,Jesse             ,30,Comedy,,5.9
4635,Ask Me Anything ,100,Drama,2014,6
4636,And Then Came Love ,90,Comedy,2007,4.8
4637,Food Chains ,83,Documentary,2014,7.1
4638,On the Waterfront ,108,Crime,1954,8.2
4639,L!fe Happens ,100,Comedy,2011,5.7
4640,"4 Months, 3 Weeks and 2 Days ",113,Drama,2007,7.9
4641,The Horror Network Vol. 1 ,97,Horror,2015,7.3
4642,Hard Candy ,104,Crime,2005,7.1
4643,The Quiet ,91,Drama,2005,6.4
4644,Circumstance ,107,Drama,2011,5.9
4645,Fruitvale Station ,85,Biography,2013,7.5
4646,The Brass Teapot ,101,Comedy,2012,6.4
4647,Bambi ,70,Animation,1942,7.4
4648,The Hammer ,88,Comedy,2007,7.3
4649,Snitch ,112,Action,2013,6.5
4650,Latter Days ,107,Comedy,2003,7.2
4651,Elza ,78,Drama,2011,6.7
4652,1982 ,90,Drama,2013,7.1
4653,"For a Good Time, Call... ",88,Comedy,2012,6
4654,Celeste & Jesse Forever ,92,Comedy,2012,6.7
4655,Time Changer ,95,Drama,2002,5.6
4656,London to Brighton ,85,Crime,2006,7
4657,American Hero ,86,Action,2015,4.9
4658,Windsor Drive ,90,Mystery,2015,3.2
4659,A Separation ,123,Drama,2011,8.4
4660,Crying with Laughter ,93,Thriller,2009,6.9
4661,Welcome to the Dollhouse ,88,Comedy,1995,7.5
4662,Ruby in Paradise ,114,Drama,1993,7.2
4663,Raising Victor Vargas ,88,Drama,2002,7.2
4664,Pandora's Box ,110,Crime,1929,8
4665,Harrison Montgomery ,95,Drama,2008,7.4
4666,Live-In Maid ,83,Drama,2004,7.2
4667,Deterrence ,104,Drama,1999,6.5
4668,The Mudge Boy ,94,Crime,2003,7.2
4669,The Young Unknowns ,87,Drama,2000,4.2
4670,Not Cool ,93,Comedy,2014,5.1
4671,Dead Snow ,91,Comedy,2009,6.4
4672,Saints and Soldiers ,90,Action,2003,6.8
4673,Vessel ,14,Horror,2012,6.2
4674,American Graffiti ,112,Comedy,1973,7.5
4675,Iraq for Sale: The War Profiteers ,75,Documentary,2006,7.7
4676,Aqua Teen Hunger Force Colon Movie Film for Theaters ,86,Action,2007,6.9
4677,Safety Not Guaranteed ,86,Comedy,2012,7
4678,Kevin Hart: Laugh at My Pain ,89,Comedy,2011,7.5
4679,Kill List ,95,Crime,2011,6.3
4680,The Innkeepers ,101,Horror,2011,5.5
4681,The Unborn ,89,Drama,2009,4.8
4682,The Conformist ,106,Drama,1970,8.1
4683,Interview with the Assassin ,88,Drama,2002,6.6
4684,Donkey Punch ,99,Crime,2008,5.2
4685,All the Boys Love Mandy Lane ,90,Horror,2006,5.6
4686,Bled ,95,Horror,2009,3.1
4687,High Noon ,85,Thriller,1952,8.1
4688,Hoop Dreams ,170,Documentary,1994,8.3
4689,Rize ,86,Documentary,2005,7.1
4690,Destiny ,,Action,2014,8.1
4691,L.I.E. ,97,Crime,2001,7.2
4692,The Sisterhood of Night ,104,Drama,2014,6.3
4693,B-Girl ,88,Drama,2009,4
4694,King Kong ,201,Action,2005,7.2
4695,House of Wax ,108,Horror,2005,5.3
4696,Half Nelson ,106,Drama,2006,7.2
4697,Naturally Native ,107,Drama,1998,6.5
4698,Hav Plenty ,84,Comedy,1997,6.5
4699,Adulterers ,91,Crime,2015,4.9
4700,Escape from Tomorrow ,90,Fantasy,2013,5.2
4701,Starsuckers ,103,Documentary,2009,7.4
4702,The Hadza: Last of the First ,71,Documentary,2014,7.4
4703,After ,90,Fantasy,2012,5.4
4704,Treachery ,67,Drama,2013,3.9
4705,Walter ,94,Comedy,2015,5.3
4706,Top Hat ,81,Comedy,1935,7.8
4707,The Blair Witch Project ,81,Horror,1999,6.4
4708,Woodstock ,215,Documentary,1970,8.1
4709,The Kentucky Fried Movie ,83,Comedy,1977,6.5
4710,Mercy Streets ,106,Action,2000,5.6
4711,Arnolds Park ,103,Mystery,2007,5.6
4712,Broken Vessels ,90,Drama,1998,6.6
4713,Water & Power ,88,Crime,2013,6.3
4714,They Will Have to Kill Us First ,105,Documentary,2015,7.7
4715,Crop Circles: Quest for Truth ,115,Documentary,2002,7
4716,Light from the Darkroom ,90,Action,2014,8
4717,Irreplaceable ,102,Comedy,2016,7.2
4718,The Maid's Room ,98,Thriller,2013,4.5
4719,A Hard Day's Night ,87,Comedy,1964,7.7
4720,The Harvest/La Cosecha ,80,Documentary,2011,7.2
4721,Love Letters ,88,Drama,1983,6.1
4722,Julija in alfa Romeo ,83,Comedy,2015,6.4
4723,Fireproof ,122,Drama,2008,6.5
4724,Faith Connections ,115,Biography,2013,7
4725,Benji ,86,Adventure,1974,6.1
4726,Open Water ,79,Adventure,2003,5.7
4727,High Road ,87,Comedy,2011,5.4
4728,Kingdom of the Spiders ,97,Horror,1977,5.9
4729,Mad Hot Ballroom ,105,Documentary,2005,7.5
4730,The Station Agent ,89,Comedy,2003,7.7
4731,To Save a Life ,120,Drama,2009,7.1
4732,Wordplay ,94,Documentary,2006,7.4
4733,Beyond the Mat ,108,Biography,1999,7.6
4734,The Singles Ward ,102,Comedy,2002,6.4
4735,Osama ,83,Drama,2003,7.4
4736,Sholem Aleichem: Laughing in the Darkness ,93,Documentary,2011,6.8
4737,Groove ,86,Drama,2000,6.5
4738,The R.M. ,101,Comedy,2003,6
4739,Twin Falls Idaho ,111,Drama,1999,7.3
4740,Mean Creek ,90,Crime,2004,7.3
4741,Hurricane Streets ,86,Crime,1997,6.5
4742,Never Again ,98,Comedy,2001,6
4743,Civil Brand ,91,Crime,2002,5.3
4744,Lonesome Jim ,91,Comedy,2005,6.6
4745,Drinking Buddies ,90,Comedy,2013,6.1
4746,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,88,Documentary,2012,7.1
4747,Seven Samurai ,202,Action,1954,8.7
4748,The Other Dream Team ,89,Documentary,2012,8.4
4749,Johnny Suede ,97,Comedy,1991,5.8
4750,Finishing the Game: The Search for a New Bruce Lee ,84,Comedy,2007,6.2
4751,Rubber ,82,Comedy,2010,5.8
4752,Home ,94,Adventure,2015,6.7
4753,Kiss the Bride ,100,Comedy,2007,5.7
4754,The Slaughter Rule ,112,Drama,2002,6.1
4755,Monsters ,94,Drama,2010,6.4
4756,The Californians ,87,Drama,2005,5
4757,The Living Wake ,91,Comedy,2007,6.5
4758,Detention of the Dead ,87,Comedy,2012,4.6
4759,Crazy Stone ,98,Comedy,2006,7.7
4760,Scott Walker: 30 Century Man ,95,Biography,2006,7.3
4761,Everything Put Together ,87,Drama,2000,6.6
4762,Good Kill ,102,Drama,2014,6.4
4763,Insomnia Manica ,127,Thriller,2005,5.8
4764,The Outrageous Sophie Tucker ,96,Documentary,2014,7.2
4765,Now Is Good ,103,Drama,2012,7.2
4766,Girls Gone Dead ,104,Comedy,2012,3.5
4767,America Is Still the Place ,90,History,2015,7.5
4768,Subconscious ,122,Action,2015,2.2
4769,Crossroads ,93,Comedy,2002,3.3
4770,Enter Nowhere ,90,Mystery,2011,6.6
4771,The King of Najayo ,101,Crime,2012,6.9
4772,Fight to the Finish ,94,Action,2016,4
4773,Alleluia! The Devil's Carnival ,97,Horror,2016,7.4
4774,The Sound and the Shadow ,90,Comedy,2014,8.3
4775,Rodeo Girl ,108,Family,2016,5.7
4776,Born to Fly: Elizabeth Streb vs. Gravity ,82,Action,2014,6.8
4777,The Little Ponderosa Zoo ,84,Family,2016,5.2
4778,Oz the Great and Powerful ,130,Adventure,2013,6.4
4779,The Toxic Avenger ,91,Action,1984,6.2
4780,Straight Out of Brooklyn ,91,Crime,1991,5.9
4781,Bloody Sunday ,107,Drama,2002,7.7
4782,Diamond Ruff ,82,Action,2015,4.3
4783,Conversations with Other Women ,84,Comedy,2005,7.1
4784,Poultrygeist: Night of the Chicken Dead ,103,Comedy,2006,6.2
4785,Mutual Friends ,86,Comedy,2013,6.8
4786,42nd Street ,89,Comedy,1933,7.7
4787,Rise of the Entrepreneur: The Search for a Better Way ,52,Documentary,2014,8.2
4788,Metropolitan ,98,Comedy,1990,7.5
4789,As It Is in Heaven ,133,Comedy,2004,7.6
4790,Roadside ,81,Drama,2013,4.1
4791,Napoleon Dynamite ,92,Comedy,2004,6.9
4792,Blue Ruin ,90,Crime,2013,7.1
4793,Paranormal Activity ,84,Horror,2007,6.3
4794,Dogtown and Z-Boys ,91,Documentary,2001,7.7
4795,Monty Python and the Holy Grail ,91,Adventure,1975,8.3
4796,Quinceañera ,90,Drama,2006,7.1
4797,Gory Gory Hallelujah ,96,Comedy,2003,4.7
4798,Heroes             ,60,Drama,,7.7
4799,Tarnation ,88,Biography,2003,7.2
4800,I Want Your Money ,92,Documentary,2010,5.1
4801,Love in the Time of Monsters ,97,Comedy,2014,5.4
4802,The Beyond ,82,Horror,1981,6.9
4803,Home Movies             ,22,Animation,,8.2
4804,What Happens in Vegas ,101,Comedy,2008,6.1
4805,The Dark Hours ,80,Horror,2005,6.1
4806,My Beautiful Laundrette ,97,Comedy,1985,6.9
4807,Fabled ,84,Drama,2002,5.8
4808,Show Me ,97,Drama,2004,6
4809,Cries & Whispers ,91,Drama,1972,8.2
4810,Intolerance: Love's Struggle Throughout the Ages ,123,Drama,1916,8
4811,Trekkies ,86,Documentary,1997,7
4812,The Broadway Melody ,100,Musical,1929,6.3
4813,The Evil Dead ,96,Fantasy,1981,7.6
4814,Maniac ,89,Horror,2012,6.1
4815,Censored Voices ,84,Documentary,2015,7.2
4816,Murderball ,88,Documentary,2005,7.8
4817,American Ninja 2: The Confrontation ,90,Action,1987,4.7
4818,51 Birch Street ,90,Documentary,2005,7.5
4819,Revolution             ,43,Action,,6.7
4820,Rotor DR1 ,98,Family,2015,3.4
4821,Halloween ,101,Horror,1978,7.9
4822,12 Angry Men ,96,Crime,1957,8.9
4823,My Dog Tulip ,83,Animation,2009,6.9
4824,It Happened One Night ,65,Comedy,1934,8.2
4825,Dogtooth ,94,Drama,2009,7.3
4826,Tupac: Resurrection ,112,Biography,2003,8
4827,Tumbleweeds ,102,Comedy,1999,6.7
4828,The Prophecy ,98,Action,1995,6.6
4829,When the Cat's Away ,91,Comedy,1996,6.9
4830,Pieces of April ,80,Comedy,2003,7.1
4831,The Big Swap ,114,Drama,1998,5.6
4832,Old Joy ,76,Drama,2006,6.7
4833,Wendy and Lucy ,80,Drama,2008,7.1
4834,3 Backyards ,88,Drama,2010,5.2
4835,Pierrot le Fou ,110,Crime,1965,7.7
4836,Sisters in Law ,104,Documentary,2005,7.5
4837,Ayurveda: Art of Being ,102,Documentary,2001,7.6
4838,Nothing But a Man ,95,Drama,1964,8.1
4839,"First Love, Last Rites ",94,Drama,1997,5.5
4840,Fighting Tommy Riley ,109,Drama,2004,6.6
4841,Royal Kill ,90,Action,2009,3.2
4842,Across the Universe ,133,Drama,2007,7.4
4843,The Looking Glass ,110,Drama,2015,6.6
4844,Death Race 2000 ,80,Action,1975,6.2
4845,Locker 13 ,95,Thriller,2014,4.8
4846,Midnight Cabaret ,94,Horror,1990,4.5
4847,Anderson's Cross ,98,Comedy,2010,7.2
4848,Bizarre ,98,Drama,2015,4.3
4849,Graduation Day ,96,Horror,1981,4.5
4850,Some Guy Who Kills People ,97,Comedy,2011,6.4
4851,Compliance ,90,Biography,2012,6.4
4852,Chasing Amy ,113,Comedy,1997,7.3
4853,Lovely & Amazing ,91,Comedy,2001,6.9
4854,Death Calls ,90,Action,2010,4.3
4855,Better Luck Tomorrow ,98,Crime,2002,7.2
4856,The Incredibly True Adventure of Two Girls in Love ,94,Comedy,1995,6.5
4857,Chuck & Buck ,96,Comedy,2000,6.6
4858,American Desi ,100,Comedy,2001,6.7
4859,Amidst the Devil's Wings ,90,Action,2014,4.3
4860,Cube ,90,Mystery,1997,7.3
4861,Love and Other Catastrophes ,76,Comedy,1996,6.4
4862,I Married a Strange Person! ,75,Animation,1997,7
4863,November ,78,Drama,2004,5.5
4864,Like Crazy ,90,Drama,2011,6.7
4865,Teeth and Blood ,96,Horror,2015,4.3
4866,Sugar Town ,92,Comedy,1999,6.1
4867,The Motel ,75,Comedy,2005,6.8
4868,The Canyons ,99,Drama,2013,3.9
4869,Happy Valley             ,58,Crime,,8.5
4870,On the Outs ,86,Drama,2004,6.9
4871,Shotgun Stories ,92,Drama,2007,7.3
4872,Exam ,101,Mystery,2009,6.9
4873,The Sticky Fingers of Time ,81,Sci-Fi,1997,6.3
4874,Sunday School Musical ,93,Drama,2008,2.5
4875,Rust ,95,Drama,2010,5.7
4876,Ink ,107,Action,2009,7
4877,The Christmas Bunny ,98,Drama,2010,6.2
4878,Jesus People ,35,Comedy,2007,6.9
4879,Butterfly ,108,Crime,1982,4.5
4880,UnDivided ,66,Documentary,2013,7.8
4881,The Frozen ,95,Horror,2012,4.4
4882,The Love Letter ,99,Fantasy,1998,7.4
4883,Horse Camp ,108,Family,2014,6.6
4884,Give Me Shelter ,90,Documentary,2014,8
4885,The Big Parade ,151,Drama,1925,8.3
4886,Little Big Top ,83,Comedy,2006,6.5
4887,Along the Roadside ,108,Comedy,2013,7.1
4888,Bronson ,92,Action,2008,7.1
4889,Western Religion ,105,Adventure,2015,4
4890,Burn ,86,Documentary,2012,7.5
4891,Urbania ,106,Drama,2000,7
4892,The Stewardesses ,93,Comedy,1969,4
4893,"The Beast from 20,000 Fathoms ",80,Adventure,1953,6.7
4894,"20,000 Leagues Under the Sea ",127,Adventure,1954,7.2
4895,Mad Max ,93,Action,1979,7
4896,Swingers ,96,Comedy,1996,7.4
4897,A Fistful of Dollars ,99,Action,1964,8
4898,She Done Him Wrong ,66,Comedy,1933,6.5
4899,Short Cut to Nirvana: Kumbh Mela ,85,Documentary,2004,7.2
4900,The Grace Card ,101,Drama,2010,6.4
4901,Middle of Nowhere ,97,Drama,2012,6.5
4902,3 ,119,Comedy,2010,6.8
4903,The Business of Fancydancing ,103,Drama,2002,6.9
4904,Call + Response ,86,Documentary,2008,7.5
4905,Side Effects ,106,Crime,2013,7.1
4906,Malevolence ,90,Crime,2003,5.1
4907,Shooting the Warwicks ,95,Comedy,2015,6.2
4908,Super Hybrid ,94,Horror,2010,3.9
4909,Baghead ,84,Comedy,2008,6
4910,Solitude ,89,Comedy,2014,6.8
4911,The Case of the Grinning Cat ,59,Documentary,2004,7.4
4912,Ordet ,126,Drama,1955,8.1
4913,Good Dick ,86,Comedy,2008,6.5
4914,The Man from Earth ,87,Drama,2007,8
4915,The Trials of Darryl Hunt ,106,Crime,2006,7.7
4916,An American Girl Holiday ,86,Drama,2004,7.2
4917,Yesterday Was a Lie ,89,Drama,2008,5.4
4918,Theresa Is a Mother ,105,Comedy,2012,6.7
4919,H. ,93,Drama,2014,6.3
4920,Archaeology of a Woman ,94,Drama,2012,8.1
4921,Children of Heaven ,89,Drama,1997,8.5
4922,Weekend ,97,Drama,2011,7.7
4923,She's Gotta Have It ,88,Comedy,1986,6.5
4924,Butterfly Girl ,78,Documentary,2014,8.7
4925,The World Is Mine ,104,Drama,2015,6.5
4926,Another Earth ,92,Drama,2011,7
4927,The Calling ,108,Thriller,2014,5.8
4928,Sweet Sweetback's Baadasssss Song ,97,Crime,1971,5.5
4929,Perfect Cowboy ,109,Drama,2014,7
4930,Tadpole ,78,Comedy,2000,6.3
4931,Once ,85,Drama,2007,7.9
4932,The Woman Chaser ,88,Comedy,1999,7.3
4933,The Horse Boy ,93,Documentary,2009,7.4
4934,When the Lights Went Out ,86,Horror,2012,5.4
4935,Heroes of Dirt ,98,Action,2015,7.1
4936,The Texas Chain Saw Massacre ,88,Horror,1974,7.5
4937,A Charlie Brown Christmas ,25,Animation,1965,8.4
4938,Antarctic Edge: 70° South ,72,Adventure,2015,7
4939,Aroused ,66,Documentary,2013,5.3
4940,Top Spin ,80,Documentary,2014,7.1
4941,Roger & Me ,91,Documentary,1989,7.5
4942,Cat People ,93,Fantasy,1982,6.1
4943,An American in Hollywood ,89,Drama,2014,7.2
4944,Sound of My Voice ,85,Drama,2011,6.7
4945,The Brain That Sings ,62,Documentary,2013,8.2
4946,The Blood of My Brother ,90,Documentary,2005,6.6
4947,Your Sister's Sister ,90,Comedy,2011,6.7
4948,Romantic Schemer ,,Romance,2015,5.1
4949,A Dog's Breakfast ,88,Comedy,2007,7
4950,A Dog's Breakfast ,88,Comedy,2007,7
4951,Night of the Living Dead ,96,Drama,1968,8
4952,Une Femme Mariée ,94,Drama,1964,7.4
4953,The Birth of a Nation ,120,Biography,2016,5.4
4954,The Work and the Story ,77,Comedy,2003,5.7
4955,Facing the Giants ,111,Drama,2006,6.7
4956,The Gallows ,81,Horror,2015,4.2
4957,Eraserhead ,89,Fantasy,1977,7.4
4958,Over the Hill to the Poorhouse ,110,Crime,1920,4.8
4959,Hollywood Shuffle ,81,Comedy,1987,7
4960,The Mighty ,100,Comedy,1998,7.3
4961,Penitentiary ,99,Crime,1979,5.8
4962,The Lost Skeleton of Cadavra ,90,Comedy,2001,7
4963,"Dude, Where's My Dog?! ",82,Family,2014,3.2
4964,Cheap Thrills ,88,Comedy,2013,6.8
4965,Indie Game: The Movie ,103,Documentary,2012,7.7
4966,Closure ,80,Thriller,2007,5.6
4967,Open Secret ,68,Crime,1948,7.1
4968,Echo Dr. ,81,Action,2013,3.6
4969,The Night Visitor ,106,Crime,1971,6.8
4970,The Past is a Grotesque Animal ,77,Biography,2014,7.6
4971,The Last House on the Left ,114,Crime,2009,6.6
4972,"Peace, Propaganda & the Promised Land ",80,Documentary,2004,8.3
4973,Pi ,84,Drama,1998,7.5
4974,"I Love You, Don't Touch Me! ",86,Comedy,1997,5.4
4975,20 Dates ,87,Biography,1998,5.3
4976,Queen Crab ,80,Action,2015,4.5
4977,Super Size Me ,100,Comedy,2004,7.3
4978,The FP ,82,Comedy,2011,5.6
4979,Happy Christmas ,82,Comedy,2014,5.6
4980,The Brain That Wouldn't Die ,70,Horror,1962,4.1
4981,Tiger Orange ,75,Drama,2014,6.8
4982,Supporting Characters ,87,Comedy,2012,6.3
4983,Absentia ,87,Drama,2011,5.8
4984,The Brothers McMullen ,98,Comedy,1995,6.6
4985,The Dirties ,83,Crime,2013,6.7
4986,Gabriela ,99,Comedy,1983,6.4
4987,Tiny Furniture ,98,Comedy,2010,6.3
4988,Hayride ,93,Crime,2012,3.4
4989,The Naked Ape ,,Comedy,2006,4.7
4990,Counting ,111,Documentary,2015,6
4991,The Call of Cthulhu ,47,Fantasy,2005,7.3
4992,Bending Steel ,92,Documentary,2013,7.9
4993,The Signal ,97,Sci-Fi,2014,6.1
4994,The Image Revolution ,81,Biography,2014,7.4
4995,This Is Martin Bonner ,83,Drama,2013,6.6
4996,A True Story ,96,Comedy,2013,5.5
4997,George Washington ,90,Drama,2000,7.5
4998,Smiling Fish & Goat on Fire ,90,Comedy,1999,7.6
4999,Dawn of the Crescent Moon ,95,Drama,2014,5
5000,Raymond Did It ,83,Horror,2011,3.2
5001,The Last Waltz ,117,Documentary,1978,8.2
5002,"Run, Hide, Die ",75,Horror,2012,3.7
5003,The Exploding Girl ,79,Drama,2009,6.3
5004,The Legend of God's Gun ,78,Western,2007,4.1
5005,Mutual Appreciation ,109,Comedy,2005,6.9
5006,Her Cry: La Llorona Investigation ,89,Horror,2013,5.4
5007,Down Terrace ,93,Comedy,2009,6.5
5008,Clerks ,102,Comedy,1994,7.8
5009,Pink Narcissus ,65,Drama,1971,6.7
5010,Funny Ha Ha ,85,Comedy,2002,6.4
5011,In the Company of Men ,97,Comedy,1997,7.3
5012,Sabotage ,109,Action,2014,5.7
5013,Manito ,79,Drama,2002,7
5014,Rampage ,80,Action,2009,6.3
5015,Slacker ,100,Comedy,1991,7.1
5016,Dutch Kills ,90,Crime,2015,4.8
5017,Dry Spell ,90,Comedy,2013,3.3
5018,Flywheel ,120,Drama,2003,6.9
5019,Exeter ,91,Horror,2015,4.6
5020,The Ridges ,143,Drama,2011,3
5021,The Puffy Chair ,85,Comedy,2005,6.6
5022,Stories of Our Lives ,60,Drama,2014,7.4
5023,Breaking Upwards ,88,Romance,2009,6.2
5024,All Superheroes Must Die ,78,Sci-Fi,2011,4
5025,Pink Flamingos ,108,Comedy,1972,6.1
5026,Clean ,110,Drama,2004,6.9
5027,The Circle ,90,Drama,2000,7.5
